"","sat","tothrs","hsize","hsrank","hsperc","colgpa","athlete","female","white","black","gpaletter"
"1272",1130,116,2.76,85,30.8,2.6500001,"FALSE","FALSE","TRUE","FALSE","B"
"1273",1170,18,3.24,67,20.7,2.6600001,"FALSE","FALSE","TRUE","FALSE","B"
"1274",1020,14,3.24,193,59.6,3,"FALSE","FALSE","TRUE","FALSE","B"
"1275",1080,92,2.76,9,3.26,3.9300001,"FALSE","FALSE","TRUE","FALSE","A"
"1276",960,16,3.24,125,38.6,1.8099999,"FALSE","FALSE","TRUE","FALSE","C"
"1277",810,15,3.24,105,32.4,0.86000001,"FALSE","FALSE","TRUE","FALSE","D"
"1278",1190,76,2.8299999,8,2.83,3.4300001,"FALSE","FALSE","TRUE","FALSE","B"
"1279",1160,124,2.76,37,13.4,2.7,"FALSE","FALSE","TRUE","FALSE","B"
"1280",950,99,2.76,31,11.2,2.3199999,"FALSE","FALSE","TRUE","FALSE","C"
"1281",1020,15,3.24,236,72.8,2.3299999,"FALSE","FALSE","TRUE","FALSE","C"
"1282",1180,12,3.24,37,11.4,3.1600001,"FALSE","FALSE","TRUE","FALSE","B"
"1283",1270,16,3.24,142,43.8,2,"FALSE","FALSE","TRUE","FALSE","C"
"1284",1090,13,3.24,149,46,1.15,"FALSE","FALSE","TRUE","FALSE","D"
"1285",1050,16,3.24,80,24.7,0.87,"FALSE","FALSE","TRUE","FALSE","D"
"1286",1140,119,2.76,20,7.25,2.9000001,"FALSE","FALSE","TRUE","FALSE","B"
"1287",1110,14,3.22,5,1.55,3.5699999,"FALSE","FALSE","TRUE","FALSE","A"
"1288",1010,43,2.3800001,24,10.1,2.2,"FALSE","FALSE","FALSE","TRUE","C"
"1289",1290,17,3.24,6,1.85,3.8199999,"FALSE","FALSE","TRUE","FALSE","A"
"1290",1030,44,2.3800001,95,39.9,1.9,"FALSE","FALSE","TRUE","FALSE","C"
"1291",1250,17,3.24,20,6.17,2.1099999,"FALSE","FALSE","TRUE","FALSE","C"
"1292",1110,59,2.3800001,67,28.2,1.91,"FALSE","FALSE","TRUE","FALSE","C"
"1293",1060,51,2.3800001,19,7.98,3.1900001,"FALSE","FALSE","TRUE","FALSE","B"
"1294",1130,17,0.12,3,25,2.4100001,"FALSE","FALSE","TRUE","FALSE","C"
"1295",1020,59,0.11,4,36.4,2.6199999,"FALSE","FALSE","TRUE","FALSE","B"
"1296",1240,61,5.7399998,14,2.44,2.8299999,"FALSE","FALSE","TRUE","FALSE","B"
"1297",860,19,5.7399998,195,34,2.05,"FALSE","FALSE","TRUE","FALSE","C"
"1298",1160,51,5.0300002,60,11.9,2.3499999,"FALSE","FALSE","TRUE","FALSE","C"
"1299",1140,73,5.0300002,55,10.9,2.1500001,"FALSE","FALSE","TRUE","FALSE","C"
"1300",990,40,5.5599999,195,35.1,1.77,"FALSE","FALSE","FALSE","FALSE","C"
"1301",1120,13,5.2600002,61,11.6,2,"FALSE","FALSE","TRUE","FALSE","C"
"1302",1070,17,5.2600002,46,8.75,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
"1303",1030,48,5.5599999,163,29.3,1.75,"FALSE","FALSE","TRUE","FALSE","C"
"1304",930,49,5.5599999,76,13.7,2.4200001,"FALSE","FALSE","TRUE","FALSE","C"
"1305",1010,106,5.3899999,217,40.3,2.52,"FALSE","FALSE","TRUE","FALSE","B"
"1306",1090,18,5.2600002,125,23.8,1.61,"FALSE","FALSE","TRUE","FALSE","C"
"1307",900,15,5.2600002,173,32.9,0.80000001,"FALSE","FALSE","TRUE","FALSE","D"
"1308",1120,45,5.3800001,128,23.8,1.77,"FALSE","FALSE","TRUE","FALSE","C"
"1309",950,15,5.2600002,125,23.8,1,"FALSE","FALSE","TRUE","FALSE","D"
"1310",790,15,5.5599999,176,31.7,2.5999999,"FALSE","FALSE","TRUE","FALSE","B"
"1311",1130,116,5.3899999,32,5.94,3.1099999,"FALSE","FALSE","TRUE","FALSE","B"
"1312",1080,110,5.3899999,152,28.2,2.3699999,"TRUE","FALSE","TRUE","FALSE","C"
"1313",1140,13,5.2600002,76,14.4,2.46,"FALSE","FALSE","TRUE","FALSE","C"
"1314",970,87,5.3899999,171,31.7,2.29,"FALSE","FALSE","TRUE","FALSE","C"
"1315",930,95,5.3899999,109,20.2,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
"1316",1220,56,5.0300002,59,11.7,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
"1317",1100,68,5.0300002,88,17.5,2.5,"FALSE","FALSE","TRUE","FALSE","B"
"1318",1170,17,5.7399998,24,4.18,2.7,"FALSE","FALSE","TRUE","FALSE","B"
"1319",1140,14,5.2600002,140,26.6,0.28,"FALSE","FALSE","TRUE","FALSE","D"
"1320",890,74,5.0300002,66,13.1,2.1600001,"FALSE","FALSE","TRUE","FALSE","C"
"1321",1230,14,5.2600002,45,8.56,1.71,"FALSE","FALSE","TRUE","FALSE","C"
"1322",1000,51,5.5599999,37,6.65,2.1300001,"FALSE","FALSE","TRUE","FALSE","C"
"1323",1020,43,5.5599999,75,13.5,2.23,"FALSE","FALSE","TRUE","FALSE","C"
"1324",1160,107,5.3899999,38,7.05,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
"1325",740,17,1.3200001,36,27.3,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
"1326",910,90,1.01,7,6.93,2.8800001,"FALSE","FALSE","TRUE","FALSE","B"
"1327",1200,118,0.94,1,1.06,3.52,"FALSE","FALSE","TRUE","FALSE","A"
"1328",930,18,1.3200001,20,15.2,3,"FALSE","FALSE","TRUE","FALSE","B"
"1329",990,48,1.01,24,23.8,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
"1330",880,42,1.78,24,13.5,2.5,"FALSE","FALSE","TRUE","FALSE","B"
"1331",1120,16,1.96,41,20.9,3.25,"FALSE","FALSE","TRUE","FALSE","B"
"1332",950,114,1.92,15,7.81,2.29,"FALSE","FALSE","TRUE","FALSE","C"
"1333",840,91,2.3,37,16.1,2.74,"FALSE","FALSE","TRUE","FALSE","B"
"1334",960,87,1.92,18,9.38,2.9100001,"FALSE","FALSE","TRUE","FALSE","B"
"1335",970,18,1.96,29,14.8,2.05,"FALSE","FALSE","TRUE","FALSE","C"
"1336",1130,118,2.5,101,40.4,2.02,"FALSE","FALSE","FALSE","FALSE","C"
"1337",990,87,2.04,60,29.4,3.51,"FALSE","FALSE","TRUE","FALSE","A"
"1338",1090,14,2.3699999,117,49.4,2,"FALSE","FALSE","TRUE","FALSE","C"
"1339",1310,44,2.3800001,147,61.8,2.29,"FALSE","FALSE","TRUE","FALSE","C"
"1340",830,40,2.3800001,70,29.4,2.05,"FALSE","FALSE","TRUE","FALSE","C"
"1341",970,16,2.3699999,25,10.5,3.8099999,"FALSE","FALSE","FALSE","FALSE","A"
"1342",1170,16,2.3699999,12,5.06,4,"FALSE","FALSE","TRUE","FALSE","A"
"1343",1010,48,2.3800001,46,19.3,3.2,"FALSE","FALSE","TRUE","FALSE","B"
"1344",1070,17,2.3699999,127,53.6,1.76,"FALSE","FALSE","TRUE","FALSE","C"
"1345",1110,73,2.51,90,35.9,2.75,"FALSE","FALSE","TRUE","FALSE","B"
"1346",1210,18,2.3699999,49,20.7,3.1600001,"FALSE","FALSE","TRUE","FALSE","B"
"1347",1300,67,2.51,61,24.3,2.23,"FALSE","FALSE","TRUE","FALSE","C"
"1348",1040,16,2.3699999,140,59.1,2.1800001,"FALSE","FALSE","TRUE","FALSE","C"
"1349",1050,15,2.3699999,83,35,1.66,"FALSE","FALSE","TRUE","FALSE","C"
"1350",810,107,2.04,31,15.2,2.53,"FALSE","FALSE","TRUE","FALSE","B"
"1351",1010,133,2.04,36,17.6,2.54,"FALSE","FALSE","TRUE","FALSE","B"
"1352",900,13,2.46,109,44.3,2.53,"FALSE","FALSE","TRUE","FALSE","B"
"1353",1180,45,2.3800001,17,7.14,3.3299999,"FALSE","FALSE","TRUE","FALSE","B"
"1354",940,49,2.3800001,63,26.5,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
"1355",1110,14,0.41,2,4.88,3.21,"FALSE","FALSE","TRUE","FALSE","B"
"1356",1080,18,0.50999999,8,15.7,1.38,"FALSE","FALSE","TRUE","FALSE","D"
"1357",930,92,1.39,1,0.719,3.21,"FALSE","FALSE","TRUE","FALSE","B"
"1358",1000,39,1.76,31,17.6,2.05,"FALSE","FALSE","TRUE","FALSE","C"
"1359",1050,47,1.76,56,31.8,2.0999999,"FALSE","FALSE","TRUE","FALSE","C"
"1360",1180,52,1.76,19,10.8,3.21,"FALSE","FALSE","TRUE","FALSE","B"
"1361",1060,16,0.60000002,6,10,1.25,"FALSE","FALSE","FALSE","TRUE","D"
"1362",960,65,0.16,2,12.5,2.5599999,"FALSE","FALSE","TRUE","FALSE","B"
"1363",1430,108,3.6400001,42,11.5,3.0699999,"FALSE","FALSE","TRUE","FALSE","B"
"1364",1110,46,3.2,16,5,2.3199999,"FALSE","FALSE","TRUE","FALSE","C"
"1365",1130,16,3.0999999,8,2.58,3.75,"FALSE","FALSE","TRUE","FALSE","A"
"1366",1230,18,3.0999999,5,1.61,3.6099999,"FALSE","FALSE","TRUE","FALSE","A"
"1367",1000,38,3.2,97,30.3,1.8099999,"FALSE","FALSE","TRUE","FALSE","C"
"1368",1110,17,3.0999999,11,3.55,3.4100001,"FALSE","FALSE","TRUE","FALSE","B"
"1369",1020,108,3.6400001,36,9.89,2.49,"FALSE","FALSE","TRUE","FALSE","C"
"1370",1130,17,3.0999999,72,23.2,3,"FALSE","FALSE","TRUE","FALSE","B"
"1371",1150,16,3.0999999,17,5.48,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
"1372",1150,14,3.0999999,45,14.5,2.9200001,"FALSE","FALSE","TRUE","FALSE","B"
"1373",1040,43,3.2,34,10.6,2.3900001,"FALSE","FALSE","TRUE","FALSE","C"
"1374",720,49,1.02,12,11.8,2.3399999,"FALSE","FALSE","FALSE","TRUE","C"
"1375",1070,11,1.25,7,5.6,0.72000003,"FALSE","FALSE","TRUE","FALSE","D"
"1376",900,13,0.85000002,20,23.5,1.23,"FALSE","FALSE","TRUE","FALSE","D"
"1377",750,81,1.75,28,16,2.54,"FALSE","FALSE","TRUE","FALSE","B"
"1378",930,81,1.75,32,18.3,3.02,"FALSE","FALSE","TRUE","FALSE","B"
"1379",1150,18,2.01,34,16.9,2.8800001,"FALSE","FALSE","TRUE","FALSE","B"
"1380",1140,114,1.33,23,17.3,3.1400001,"FALSE","FALSE","TRUE","FALSE","B"
"1381",1010,45,1.7,26,15.3,2.6600001,"FALSE","FALSE","TRUE","FALSE","B"
"1382",1010,41,1.7,24,14.1,2,"FALSE","FALSE","TRUE","FALSE","C"
"1383",940,107,1.33,28,21.1,2.01,"FALSE","FALSE","TRUE","FALSE","C"
"1384",1140,112,0.25,14,56,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
"1385",960,82,0.27000001,14,51.9,2.6199999,"FALSE","FALSE","TRUE","FALSE","B"
"1386",1020,82,0.27000001,8,29.6,2.6500001,"FALSE","FALSE","TRUE","FALSE","B"
"1387",1000,16,2.1600001,4,1.85,3,"FALSE","FALSE","FALSE","TRUE","B"
"1388",960,17,2.1800001,1,0.459,3.29,"FALSE","FALSE","TRUE","FALSE","B"
"1389",980,17,0.079999998,1,12.5,3,"FALSE","FALSE","TRUE","FALSE","B"
"1390",970,16,4.0900002,104,25.4,3.1199999,"FALSE","FALSE","TRUE","FALSE","B"
"1391",1290,42,3.48,2,0.575,2.52,"FALSE","FALSE","TRUE","FALSE","B"
"1392",640,48,3.53,230,65.2,1.89,"TRUE","FALSE","FALSE","TRUE","C"
"1393",970,49,3.48,20,5.75,2.3599999,"FALSE","FALSE","TRUE","FALSE","C"
"1394",1190,18,4.0900002,5,1.22,3.4400001,"FALSE","FALSE","TRUE","FALSE","B"
"1395",1190,45,3.45,40,11.6,2.4000001,"FALSE","FALSE","TRUE","FALSE","C"
"1396",1050,74,3.0999999,61,19.7,2.5899999,"FALSE","FALSE","TRUE","FALSE","B"
"1397",760,17,3.1900001,32,10,2.8800001,"FALSE","FALSE","TRUE","FALSE","B"
"1398",1080,51,3.45,21,6.09,3.6800001,"FALSE","FALSE","TRUE","FALSE","A"
"1399",1020,18,3.1900001,44,13.8,2.22,"FALSE","FALSE","TRUE","FALSE","C"
"1400",990,44,3.45,77,22.3,1.75,"FALSE","FALSE","TRUE","FALSE","C"
"1401",1100,50,3.45,33,9.57,2.4400001,"FALSE","FALSE","TRUE","FALSE","C"
"1402",1060,78,3.0999999,53,17.1,2.97,"FALSE","FALSE","TRUE","FALSE","B"
"1403",1190,71,3.0999999,4,1.29,2.3800001,"FALSE","FALSE","TRUE","FALSE","C"
"1404",1270,98,3.3299999,4,1.2,3.5599999,"FALSE","FALSE","TRUE","FALSE","A"
"1405",1250,125,3.3299999,14,4.2,2.51,"FALSE","FALSE","TRUE","FALSE","B"
"1406",910,43,3.45,141,40.9,1.86,"FALSE","FALSE","TRUE","FALSE","C"
"1407",1180,117,3.3299999,7,2.1,2.5799999,"FALSE","FALSE","TRUE","FALSE","B"
"1408",1070,46,3.45,10,2.9,2.8199999,"FALSE","FALSE","TRUE","FALSE","B"
"1409",920,13,3.1900001,127,39.8,1.23,"FALSE","FALSE","TRUE","FALSE","D"
"1410",1190,111,3.3299999,22,6.61,3.54,"FALSE","FALSE","TRUE","FALSE","A"
"1411",1180,16,3.1900001,16,5.02,3.5599999,"FALSE","FALSE","TRUE","FALSE","A"
"1412",1070,51,1.65,3,1.82,2.8599999,"FALSE","FALSE","TRUE","FALSE","B"
"1413",1070,121,1.5599999,2,1.28,3.74,"FALSE","FALSE","TRUE","FALSE","A"
"1414",1030,75,1.76,27,15.3,2.5699999,"TRUE","FALSE","TRUE","FALSE","B"
"1415",880,115,1.5599999,33,21.2,2.05,"FALSE","FALSE","TRUE","FALSE","C"
"1416",1040,10,1.8099999,12,6.63,1.4,"FALSE","FALSE","TRUE","FALSE","D"
"1417",1180,17,1.8099999,2,1.1,3.47,"FALSE","FALSE","TRUE","FALSE","B"
"1418",1100,18,1.8099999,12,6.63,3,"FALSE","FALSE","TRUE","FALSE","B"
"1419",1020,45,1.65,26,15.8,2.71,"FALSE","FALSE","TRUE","FALSE","B"
"1420",910,16,1.8099999,11,6.08,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
"1421",810,114,1.5599999,20,12.8,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
"1422",1020,114,1.5599999,10,6.41,1.97,"FALSE","FALSE","TRUE","FALSE","C"
"1423",960,44,6.8699999,236,34.4,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
"1424",1070,113,5.75,96,16.7,2.3099999,"FALSE","FALSE","TRUE","FALSE","C"
"1425",900,17,7.1500001,302,42.2,2.3499999,"FALSE","FALSE","TRUE","FALSE","C"
"1426",1100,84,5.75,36,6.26,3.1900001,"FALSE","FALSE","TRUE","FALSE","B"
"1427",1000,110,5.7800002,365,63.1,2.25,"FALSE","FALSE","TRUE","FALSE","C"
"1428",990,44,6.8699999,239,34.8,3.0899999,"FALSE","FALSE","TRUE","FALSE","B"
"1429",970,37,6.8699999,307,44.7,1.75,"FALSE","FALSE","TRUE","FALSE","C"
"1430",1040,41,7,166,23.7,3.6500001,"FALSE","FALSE","TRUE","FALSE","A"
"1431",1140,72,5.9499998,43,7.23,2.95,"FALSE","FALSE","TRUE","FALSE","B"
"1432",910,99,5.75,132,23,2.3299999,"FALSE","FALSE","TRUE","FALSE","C"
"1433",1040,94,5.75,188,32.7,1.9400001,"FALSE","FALSE","TRUE","FALSE","C"
"1434",1110,74,6.0999999,157,25.7,2.6700001,"FALSE","FALSE","TRUE","FALSE","B"
"1435",1030,42,6.8699999,261,38,1.76,"FALSE","FALSE","TRUE","FALSE","C"
"1436",990,13,6.8699999,223,32.5,3.46,"FALSE","FALSE","TRUE","FALSE","B"
"1437",960,106,5.75,98,17,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
"1438",1050,13,7.1500001,634,88.7,1.3,"FALSE","FALSE","TRUE","FALSE","D"
"1439",1070,18,7.1500001,153,21.4,4,"FALSE","FALSE","TRUE","FALSE","A"
"1440",1040,76,6.0999999,85,13.9,2.22,"FALSE","FALSE","TRUE","FALSE","C"
"1441",1070,72,6.0999999,132,21.6,2.04,"FALSE","FALSE","TRUE","FALSE","C"
"1442",940,125,5.75,173,30.1,2.1199999,"FALSE","FALSE","TRUE","FALSE","C"
"1443",1090,16,7.1500001,399,55.8,1.5599999,"FALSE","FALSE","TRUE","FALSE","C"
"1444",1070,12,7.1500001,300,42,1.33,"FALSE","FALSE","TRUE","FALSE","D"
"1445",840,11,7.1500001,511,71.5,1.1799999,"TRUE","FALSE","FALSE","TRUE","D"
"1446",1090,42,6.8699999,242,35.2,2,"FALSE","FALSE","TRUE","FALSE","C"
"1447",1020,14,7.1500001,234,32.7,2.4200001,"FALSE","FALSE","TRUE","FALSE","C"
"1448",1280,106,5.75,40,6.96,3.03,"FALSE","FALSE","TRUE","FALSE","B"
"1449",960,117,5.75,213,37,2.79,"FALSE","FALSE","TRUE","FALSE","B"
"1450",1160,113,5.75,104,18.1,2.9200001,"FALSE","FALSE","TRUE","FALSE","B"
"1451",1010,108,5.75,81,14.1,2.1300001,"FALSE","FALSE","TRUE","FALSE","C"
"1452",1160,111,5.75,21,3.65,3,"FALSE","FALSE","TRUE","FALSE","B"
"1453",1220,73,6.0999999,137,22.5,2.1199999,"FALSE","FALSE","TRUE","FALSE","C"
"1454",1050,17,7.1500001,249,34.8,2.1700001,"FALSE","FALSE","TRUE","FALSE","C"
"1455",1260,50,7,47,6.71,3.46,"FALSE","FALSE","TRUE","FALSE","B"
"1456",1040,112,5.75,44,7.65,3.6700001,"FALSE","FALSE","TRUE","FALSE","A"
"1457",900,12,7.1500001,341,47.7,0.41,"FALSE","FALSE","TRUE","FALSE","D"
"1458",990,10,7.1500001,279,39,2.0999999,"TRUE","FALSE","TRUE","FALSE","C"
"1459",950,17,7.1500001,346,48.4,2,"TRUE","FALSE","TRUE","FALSE","C"
"1460",1190,17,7.1500001,123,17.2,3.1099999,"FALSE","FALSE","TRUE","FALSE","B"
"1461",1000,47,7,450,64.3,1.8200001,"FALSE","FALSE","TRUE","FALSE","C"
"1462",920,13,7.1500001,243,34,1.76,"FALSE","FALSE","TRUE","FALSE","C"
"1463",1180,14,7.71,481,62.4,1.5,"TRUE","FALSE","TRUE","FALSE","C"
"1464",1050,39,6.8699999,314,45.7,2.1199999,"TRUE","FALSE","TRUE","FALSE","C"
"1465",1210,71,6.0999999,58,9.51,3.01,"FALSE","FALSE","TRUE","FALSE","B"
"1466",1330,17,7.1500001,265,37.1,2.7,"FALSE","FALSE","TRUE","FALSE","B"
"1467",1150,83,6.0999999,117,19.2,3.01,"FALSE","FALSE","TRUE","FALSE","B"
"1468",1060,68,6.0999999,105,17.2,1.91,"FALSE","FALSE","TRUE","FALSE","C"
"1469",950,112,5.75,78,13.6,2.8599999,"FALSE","FALSE","TRUE","FALSE","B"
"1470",950,39,6.8699999,319,46.4,1.87,"FALSE","FALSE","TRUE","FALSE","C"
"1471",1120,18,1.54,1,0.649,3.8299999,"FALSE","FALSE","TRUE","FALSE","A"
"1472",900,74,1.3200001,18,13.6,2.9400001,"TRUE","FALSE","TRUE","FALSE","B"
"1473",1000,42,1.09,10,9.17,1.38,"FALSE","FALSE","TRUE","FALSE","D"
"1474",860,17,1.54,15,9.74,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
"1475",1130,15,1.3200001,27,20.5,1.73,"FALSE","FALSE","TRUE","FALSE","C"
"1476",1120,44,0.14,6,42.9,3.25,"FALSE","FALSE","TRUE","FALSE","B"
"1477",1060,44,0.81,7,8.64,1.8099999,"FALSE","FALSE","TRUE","FALSE","C"
"1478",1040,18,0.75,3,4,3.1099999,"FALSE","FALSE","TRUE","FALSE","B"
"1479",950,114,0.60000002,9,15,2,"FALSE","FALSE","TRUE","FALSE","C"
"1480",910,79,0.67000002,7,10.4,2.3900001,"FALSE","FALSE","TRUE","FALSE","C"
"1481",730,53,1.27,28,22,1.54,"FALSE","FALSE","TRUE","FALSE","C"
"1482",1260,53,1.27,2,1.57,3,"FALSE","FALSE","TRUE","FALSE","B"
"1483",880,76,0.83999997,6,7.14,2.8900001,"FALSE","FALSE","TRUE","FALSE","B"
"1484",910,92,1.9299999,4,2.07,2.02,"FALSE","FALSE","TRUE","FALSE","C"
"1485",950,14,0.5,22,44,2.28,"FALSE","FALSE","TRUE","FALSE","C"
"1486",950,19,0.47999999,7,14.6,3.26,"FALSE","FALSE","TRUE","FALSE","B"
"1487",1000,16,0.5,9,18,2.3099999,"FALSE","FALSE","TRUE","FALSE","C"
"1488",950,17,0.5,16,32,1.88,"FALSE","FALSE","TRUE","FALSE","C"
"1489",1020,45,0.47,11,23.4,2.02,"FALSE","FALSE","TRUE","FALSE","C"
"1490",910,75,0.25,13,52,2.5999999,"FALSE","FALSE","TRUE","FALSE","B"
"1491",970,82,0.23,2,8.7,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
"1492",1090,15,2.52,14,5.56,3.3299999,"FALSE","FALSE","TRUE","FALSE","B"
"1493",960,16,0.97000003,7,7.22,2.75,"FALSE","FALSE","TRUE","FALSE","B"
"1494",880,49,0.86000001,28,32.6,1.9299999,"FALSE","FALSE","TRUE","FALSE","C"
"1495",1080,18,3.5999999,21,5.83,3.05,"FALSE","FALSE","TRUE","FALSE","B"
"1496",1060,42,3.4100001,9,2.64,2.73,"FALSE","FALSE","TRUE","FALSE","B"
"1497",930,52,3.3199999,45,13.6,1.51,"FALSE","FALSE","FALSE","TRUE","C"
"1498",1130,18,3.5999999,74,20.6,2.3299999,"FALSE","FALSE","TRUE","FALSE","C"
"1499",1120,45,3.4000001,12,3.53,2.8199999,"FALSE","FALSE","TRUE","FALSE","B"
"1500",1010,18,3.5999999,7,1.94,3,"FALSE","FALSE","TRUE","FALSE","B"
"1501",740,81,0.82999998,18,21.7,2.1600001,"FALSE","FALSE","TRUE","FALSE","C"
"1502",1110,17,2.6099999,21,8.05,2,"FALSE","FALSE","TRUE","FALSE","C"
"1503",1440,17,2.6099999,7,2.68,2.8800001,"FALSE","FALSE","TRUE","FALSE","B"
"1504",1000,104,2.47,11,4.45,2.02,"FALSE","FALSE","TRUE","FALSE","C"
"1505",1080,50,0.91000003,8,8.79,2.26,"FALSE","FALSE","TRUE","FALSE","C"
"1506",1070,98,3.04,5,1.64,2.47,"FALSE","FALSE","FALSE","TRUE","C"
"1507",1130,15,3.28,21,6.4,3,"FALSE","FALSE","TRUE","FALSE","B"
"1508",1140,43,3.3199999,31,9.34,2.6900001,"FALSE","FALSE","TRUE","FALSE","B"
"1509",1140,82,2.9300001,40,13.7,2.24,"FALSE","FALSE","TRUE","FALSE","C"
"1510",960,115,3.04,2,0.658,3.3900001,"FALSE","FALSE","TRUE","FALSE","B"
"1511",1160,80,2.9300001,11,3.75,3.3299999,"FALSE","FALSE","TRUE","FALSE","B"
"1512",980,46,3.3199999,44,13.3,2.1500001,"FALSE","FALSE","TRUE","FALSE","C"
"1513",1200,85,2.9300001,3,1.02,3.45,"FALSE","FALSE","TRUE","FALSE","B"
"1514",920,17,3.28,7,2.13,3.6400001,"FALSE","FALSE","FALSE","TRUE","A"
"1515",1130,115,3.04,28,9.21,1.76,"FALSE","FALSE","FALSE","TRUE","C"
"1516",890,51,3.3199999,23,6.93,3.72,"FALSE","FALSE","TRUE","FALSE","A"
"1517",1010,16,3.28,40,12.2,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
"1518",1110,42,3.3199999,21,6.33,2.3299999,"FALSE","FALSE","TRUE","FALSE","C"
"1519",1010,106,3.04,21,6.91,2.8499999,"FALSE","FALSE","TRUE","FALSE","B"
"1520",810,47,3.75,51,13.6,2.27,"FALSE","FALSE","TRUE","FALSE","C"
"1521",1170,17,4.4899998,24,5.35,3,"FALSE","FALSE","TRUE","FALSE","B"
"1522",920,41,3.75,128,34.1,3.5599999,"FALSE","FALSE","TRUE","FALSE","A"
"1523",980,15,4.4899998,220,49,1.86,"FALSE","FALSE","TRUE","FALSE","C"
"1524",1300,81,3.6400001,16,4.4,3.25,"FALSE","FALSE","TRUE","FALSE","B"
"1525",1240,17,4.4899998,17,3.79,2.76,"FALSE","FALSE","TRUE","FALSE","B"
"1526",1190,54,6.8699999,100,14.6,3.29,"FALSE","FALSE","TRUE","FALSE","B"
"1527",1000,15,1.16,22,19,1.73,"FALSE","FALSE","TRUE","FALSE","C"
"1528",1290,16,1.26,21,16.7,3.0599999,"FALSE","FALSE","TRUE","FALSE","B"
"1529",1090,46,1.2,5,4.17,2.6700001,"FALSE","FALSE","TRUE","FALSE","B"
"1530",1010,42,1.2,13,10.8,2.23,"FALSE","FALSE","TRUE","FALSE","C"
"1531",1190,39,1.2,1,0.833,3,"FALSE","FALSE","TRUE","FALSE","B"
"1532",950,110,1,12,12,2.72,"FALSE","FALSE","TRUE","FALSE","B"
"1533",870,76,0.34,17,50,2.6300001,"FALSE","FALSE","TRUE","FALSE","B"
"1534",1140,86,0.34,1,2.94,3.6600001,"FALSE","FALSE","TRUE","FALSE","A"
"1535",1200,79,0.34,15,44.1,1.9400001,"FALSE","FALSE","TRUE","FALSE","C"
"1536",950,12,0.25,6,24,2.5,"FALSE","FALSE","TRUE","FALSE","B"
"1537",1060,78,0.37,11,29.7,3.3199999,"FALSE","FALSE","TRUE","FALSE","B"
"1538",900,14,0.30000001,17,56.7,2.21,"TRUE","FALSE","TRUE","FALSE","C"
"1539",1110,74,1.76,7,3.98,3.1700001,"FALSE","FALSE","FALSE","TRUE","B"
"1540",1180,80,1.76,6,3.41,2.72,"FALSE","FALSE","TRUE","FALSE","B"
"1541",910,45,1.76,17,9.66,1.86,"FALSE","FALSE","FALSE","TRUE","C"
"1542",1110,61,2.77,67,24.2,2.6199999,"FALSE","FALSE","TRUE","FALSE","B"
"1543",850,14,3,161,53.7,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
"1544",930,81,2.77,26,9.39,2.4400001,"FALSE","FALSE","TRUE","FALSE","C"
"1545",1050,48,2.5899999,76,29.3,2.3099999,"FALSE","FALSE","TRUE","FALSE","C"
"1546",1180,16,3,24,8,3.0599999,"FALSE","FALSE","TRUE","FALSE","B"
"1547",1040,131,2.8599999,28,9.79,2.7,"FALSE","FALSE","TRUE","FALSE","B"
"1548",1190,14,3,13,4.33,3.4200001,"FALSE","FALSE","TRUE","FALSE","B"
"1549",860,52,2.5899999,70,27,2.26,"TRUE","FALSE","TRUE","FALSE","C"
"1550",1360,47,2.5899999,5,1.93,2.5699999,"FALSE","FALSE","TRUE","FALSE","B"
"1551",1100,83,2.77,43,15.5,2.77,"FALSE","FALSE","TRUE","FALSE","B"
"1552",1060,43,2.5899999,40,15.4,2.76,"FALSE","FALSE","TRUE","FALSE","B"
"1553",950,13,3.02,41,13.6,2.6900001,"FALSE","FALSE","TRUE","FALSE","B"
"1554",1070,14,3,91,30.3,1.71,"FALSE","FALSE","TRUE","FALSE","C"
"1555",1110,17,3,31,10.3,3.1700001,"FALSE","FALSE","TRUE","FALSE","B"
"1556",1260,50,2.5899999,7,2.7,4,"FALSE","FALSE","TRUE","FALSE","A"
"1557",1180,86,2.77,21,7.58,3.55,"FALSE","FALSE","FALSE","FALSE","A"
"1558",1140,63,2.77,73,26.4,3.25,"FALSE","FALSE","TRUE","FALSE","B"
"1559",1100,126,2.8599999,80,28,2.5799999,"FALSE","FALSE","TRUE","FALSE","B"
"1560",1030,47,2.5899999,30,11.6,2.97,"FALSE","FALSE","TRUE","FALSE","B"
